X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-10814914.7738,6097119.531,46,381660,GRAND FORKS LANDFILL,2350 83RD ST NORTH,GRAND FORKS,ND,58201,NOT AVAILABLE,(701) 738-8740,C&D,OPEN,GRAND FORKS,38035,USA,47.9414488462873,-97.1520323778919,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY,2020/04/23 00:00:00+00,NOT AVAILABLE,110010350217,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11281771.9542,6142382.7567,47,381679,MINOT LANDFILL,3100 20TH AVE SW,MINOT,ND,58701,NOT AVAILABLE,(701) 857-4140,"MUNICIPAL, C&D",OPEN,WARD,38101,USA,48.2131129850762,-101.345881783717,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY,2020/04/23 00:00:00+00,http://www.minotnd.org/index.php?option=com_content&view=article&id=15&Itemid=93,110009297616,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11099973.3162,5823320.632,48,381665,JAHNER LANDFILL,7971 32ND AVE. SE,WISHEK,ND,58495,NOT AVAILABLE,(920) 732-4473,MUNICIPAL,OPEN,MCINTOSH,38051,USA,46.2675014530297,-99.712756832262,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2019/05/01 00:00:00+00,IMAGERY,2020/04/23 00:00:00+00,http://www.wm.com/find-a-facility.jsp#/?address=58495%20usa&radius=80500,110012588155,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,NOT AVAILABLE
-11654717.8625,5959229.3769,49,301493,CITY OF GLENDIVE SANITARY LANDFILL,801 EAST BRENNAN STREET,GLENDIVE,MT,59330,NOT AVAILABLE,(406) 377-9839,MUNICIPAL,CLOSED,DAWSON,30021,USA,47.1049985303579,-104.696111880259,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY,2020/04/29 00:00:00+00,http://www.cityofglendive.us/departments/public_works/waste_disposal/index.php,110011048320,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4A
-13037826.8125,4022642.2633,50,6264,BADLANDS SANITARY LANDFILL,31125 IRONWOOD AVENUE,MORENO VALLEY,CA,92236,NOT AVAILABLE,(951) 486-3200,"MUNICIPAL, C&D",OPEN,RIVERSIDE,06065,USA,33.9541135751814,-117.120790973724,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www2.calrecycle.ca.gov/swfacilities/directory,2019/04/29 00:00:00+00,IMAGERY/OTHER,2020/05/06 00:00:00+00,NOT AVAILABLE,110017973335,1/1/2022,RIVERSIDE COUNTY WMD,NOT AVAILABLE,33-AA-0006
-12402172.0777,5760444.3321,51,301503,GALLATIN COUNTY LANDFILL - LOGAN,10585 TWO DOG ROAD,MANHATTAN,MT,59752,NOT AVAILABLE,(406) 284-4029,MUNICIPAL,CLOSED,GALLATIN,30031,USA,45.8756496443157,-111.410607336559,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY,2020/04/29 00:00:00+00,http://www.gallatin.mt.gov/Public_Documents/gallatincomt_Landfill/landfill,110011048179,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,158
-12380350.4199,5746471.3859,52,301523,THORNTON CLASS III LANDFILL,4395 THORP ROAD,BELGRADE,MT,59714,NOT AVAILABLE,NOT AVAILABLE,C&D,CLOSED,GALLATIN,30031,USA,45.7881908793057,-111.214580049829,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,NOT AVAILABLE,110024879817,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,431
-12083159.8787,5736173.6856,53,301487,BILLINGS REGIONAL LANDFILL,5240 JELLISON ROAD,BILLINGS,MT,59101,NOT AVAILABLE,(406) 657-8260,MUNICIPAL,OPEN,YELLOWSTONE,30111,USA,45.7236480604097,-108.544871995246,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY/OTHER,2020/04/29 00:00:00+00,http://ci.billings.mt.us/index.aspx?NID=577,110041903571,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,113
-12358847.0803,5734728.909,54,301492,CITY OF BOZEMAN LANDFILL,2143 STORY MILL ROAD,BOZEMAN,MT,59715,2127,(406) 587-7890,C&D,OPEN,GALLATIN,30031,USA,45.7145866731365,-111.021412263665,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY,2020/04/29 00:00:00+00,http://www.gallatin.mt.gov/Public_Documents/gallatincomt_gswmd/HP_BCS,110028112405,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,196
-11902866.3547,5589198.7897,55,562847,SHERIDAN CITY EXISTING LANDFIL,83 EAST RIDGE ROAD,SHERIDAN,WY,82801,NOT AVAILABLE,(307) 674-8461,"MUNICIPAL, C&D",OPEN,SHERIDAN,56033,USA,44.794316805876,-106.925267712235,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.sheridanwy.net/departments/utilities/solid-waste/landfill,2019/05/03 00:00:00+00,IMAGERY,2020/03/23 00:00:00+00,http://www.sheridanwy.net/departments/utilities/solid-waste/landfill,110042254681,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11969663.0715,5738428.9074,56,301494,CITY OF HARDIN LANDFILL,3794 EAST SARPY ROAD,HARDIN,MT,59022,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,BIG HORN,30003,USA,45.7377894813995,-107.525312829124,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2019/05/01 00:00:00+00,IMAGERY,2020/04/29 00:00:00+00,http://www.hardinmt.com/Sanitation.html,110011048268,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,348
-17662553.0985,7745924.0669,57,244,PORT HEIDEN FORMER LANDFILL (MESHIK),OLD LANDFILL NEAR JACKS NEW MESHIK MALL,PORT HEIDEN,AK,99549,NOT AVAILABLE,(907) 837-2441,MUNICIPAL,CLOSED,LAKE AND PENINSULA,02164,USA,56.9304869810894,-158.665414049219,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=558,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/SPAR/CCReports/Site_Report.aspx?Hazard_ID=25430,110042230573,NOT AVAILABLE,CITY OF PORT HEIDEN,12/31/2010,NOT AVAILABLE
-7325931.5548,2052556.2039,58,722121,HUMACAO MUNICIPAL LANDFILL,CARR 3 - KM 78.2,HUMACAO,PR,00791,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,HUMACAO,72069,PRI,18.1281710165792,-65.8099628610971,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.ads.pr.gov/mapas/mapa-srs.html,2020/01/02 00:00:00+00,IMAGERY/OTHER,2020/01/02 00:00:00+00,NOT AVAILABLE,110018900803,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8134932.4741,5275535.7763,59,502741,STAMFORD TRANSFER STATION,NOT AVAILABLE,STAMFORD,VT,05352,NOT AVAILABLE,(802) 694-1361,TRANSFER,OPEN,BENNINGTON,50003,USA,42.7601538199429,-73.0773417676085,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/05 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BN762
-8064211.5702,5468087.8227,60,502686,CHELSEA TRANSFER STATION,72 WASHINGTON TURNPIKE,CHELSEA,VT,05038,NOT AVAILABLE,(802) 685-3258,TRANSFER,OPEN,ORANGE,50017,USA,44.0170934980665,-72.4420450791171,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/05 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG131
-8037845.7879,5436408.8594,61,502744,THETFORD TRANSFER STATION & RECYCLING CENTER,VT RTE 113,THETFORD,VT,05043,NOT AVAILABLE,(802) 785-2922,TRANSFER,OPEN,ORANGE,50017,USA,43.8120918226795,-72.2051972265707,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/05 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG010
-8032136.5197,5450038.5065,62,502699,FAIRLEE TRANSFER STATION,NOT AVAILABLE,FAIRLEE,VT,05045,NOT AVAILABLE,(802) 333-9653,TRANSFER,OPEN,ORANGE,50017,USA,43.900378883079,-72.1539099982478,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/05 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG950
-7222645.4976,2074051.6634,63,782659,BOVONI LANDFILL,BOVONI ROAD,SAINT THOMAS,VI,00802,NOT AVAILABLE,(340) 775-3665,"MUNICIPAL, C&D",OPEN,SAINT THOMAS,78030,VIR,18.3115867370383,-64.8821284228883,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.viwma.org/Business_Information/Solid_Waste_2.aspx,2019/09/20 00:00:00+00,IMAGERY/OTHER,2019/09/20 00:00:00+00,http://www.viwma.org/Business_Information/Solid_Waste_2.aspx,110008202783,NOT AVAILABLE,VIRGIN ISLANDS WASTE MANAGEMENT AUTHORITY,NOT AVAILABLE,NOT AVAILABLE
-7336767.0755,2066927.1863,64,722125,JUNCOS MSW LANDFILL,"BO CIEBANORTE, ROAD 189",JUNCOS,PR,00777,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,JUNCOS,72077,PRI,18.2508166667558,-65.9072999997951,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.ads.pr.gov/mapas/mapa-srs.html,2020/01/02 00:00:00+00,IMAGERY/OTHER,2020/01/02 00:00:00+00,NOT AVAILABLE,110009309373,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-16653700.4183,8693145.3137,65,23,ANCHORAGE REGIONAL LANDFILL,15500 E EAGLE RIVER LOOP RD,EAGLE RIVER,AK,99577,NOT AVAILABLE,(907) 343-6250,"MUNICIPAL, C&D",OPEN,ANCHORAGE,02020,USA,61.2918453477846,-149.602736229094,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?SiteId=359,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.muni.org/Departments/SWS/disposal/Pages/ARL.aspx,110034176692,9/21/2022,MUNICIPALITY OF ANCHORAGE SOLID WASTE SERVICES,NOT AVAILABLE,SW1A001-16
-10291809.5048,5233978.1722,66,19800,VIKING PUMP FOUNDRY SAND LANDFILL,715 VIKING ROAD,CEDAR FALLS,IA,50613,3343,(319) 266-1741,C&D,OPEN,BLACK HAWK,19013,USA,42.4854566078362,-92.4528977940979,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://programs.iowadnr.gov/solidwaste/reports/pfd.aspx,2019/04/30 00:00:00+00,IMAGERY/OTHER,2020/04/30 00:00:00+00,NOT AVAILABLE,110010032240,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,07-SDP-12-89
-8934914.5736,4770374.9275,67,542800,MEADOWFILL LANDFILL,1488 DAWSON DR,BRIDGEPORT,WV,26330,9727,(304) 842-2784,"MUNICIPAL, C&D",OPEN,HARRISON,54033,USA,39.3391912521746,-80.2637032376143,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,2019/09/20 00:00:00+00,IMAGERY/OTHER,2019/11/12 00:00:00+00,http://www1.wmsolutions.com/facilities/details/id/242,110001933132,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,SWF 1032
-12787555.932,4759991.2727,68,321812,ELY CITY LANDFILL,1003 LACKAWANA RD,ELY,NV,89301,NOT AVAILABLE,(775) 289-1572,"MUNICIPAL, C&D",OPEN,WHITE PINE,32033,USA,39.2670122268328,-114.872569402856,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://ndep.nv.gov/bwm/landfill.htm,2019/05/02 00:00:00+00,IMAGERY,2020/02/10 00:00:00+00,http://ndep.nv.gov/bwm/landfills_ely.htm,NOT AVAILABLE,NOT AVAILABLE,CITY OF ELY,NOT AVAILABLE,SW224REV03
-12911641.9688,4334868.7554,69,321826,PAHRUMP VALLEY LANDFILL,1410 E MESQUITE AVE,PAHRUMP,NV,89060,NOT AVAILABLE,(775) 727-5777,"MUNICIPAL, C&D",OPEN,NYE,32023,USA,36.2485005221814,-115.987253236947,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://ndep.nv.gov/bwm/landfill.htm,2019/05/02 00:00:00+00,IMAGERY,2020/02/10 00:00:00+00,"http://candswaste.com/nevada/pahrump, http://ndep.nv.gov/bwm/landfill_pahrump.htm",110009830567,NOT AVAILABLE,NYE COUNTY PUBLIC WORKS,NOT AVAILABLE,SW97REV05
-17403511.2176,9790606.1436,70,226,HUSLIA 1.8 MILE SOUTHEAST LANDFILL,1.8 MILES SOUTHEAST OF HUSLIA CITY COUNCIL/58 DAKLI ST,HUSLIA,AK,99746,NOT AVAILABLE,(907) 829-2266,MUNICIPAL,OPEN,YUKON-KOYUKUK,02290,USA,65.6829466228884,-156.338401240725,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=660,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=660,NOT AVAILABLE,4/16/2022,EIELSON AIR FORCE BASE,NOT AVAILABLE,SW3A087-17
-15989097.2748,11104377.9528,71,229,KAKTOVIK LANDFILL,1 MI SOUTH DUMPS ROAD,KAKTOVIK,AK,99747,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,CLOSED,NORTH SLOPE,02185,USA,70.1092821063842,-143.632504611998,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=111,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=111,NOT AVAILABLE,NOT AVAILABLE,NORTH SLOPE BOROUGH,10/6/2016,SW3A076-16
-17670719.1131,9435770.3354,72,230,KALTAG 1.3 MI NORTH LANDFILL,0.8 MI N CEMETERY ROAD,KALTAG,AK,99748,NOT AVAILABLE,(907) 534-2301,"MUNICIPAL, C&D",OPEN,YUKON-KOYUKUK,02290,USA,64.3366422978038,-158.738770606378,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/Directory.aspx?SiteId=568,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=568,NOT AVAILABLE,12/3/2020,CITY OF KALTAG,NOT AVAILABLE,SW3A079-15
-18101567.6876,10114764.5864,73,234,KOTZEBUE LANDFILL,2.5 MI S AIR FORCE RD,KOTZEBUE,AK,99752,NOT AVAILABLE,(907) 442-3401,"MUNICIPAL, C&D",OPEN,NORTHWEST ARCTIC,02188,USA,66.8546250815823,-162.609149202973,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=113,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.cityofkotzebue.com/index.asp?Type=B_BASIC&SEC={C0F4553D-68F4-46EB-B4F8-004EE05C8F8D},NOT AVAILABLE,3/31/2018,CITY OF KOTZEBUE,NOT AVAILABLE,SW2A010-18
-17463834.5614,8124481.3107,74,236,NAKNEK BRISTOL BAY BOROUGH LANDFILL,DUMP ROAD,NAKNEK,AK,99633,NOT AVAILABLE,(907) 246-4233,"MUNICIPAL, C&D",OPEN,BRISTOL BAY,02060,USA,58.7403703657998,-156.88029505827,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=269,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.bristolbayboroughak.us/adminstration/publicworks/index.html,NOT AVAILABLE,2/1/2020,BRISTOL BAY BOROUGH,NOT AVAILABLE,SW2A004-15
-18950258.1967,7790925.8542,75,246,SAINT PAUL ATAQAN LANDFILL,POLOVINA TURNPIKE AND JEEP TRAIL,SAINT PAUL,AK,99660,NOT AVAILABLE,(907) 546-3100,"MUNICIPAL, C&D",OPEN,ALEUTIANS WEST,02016,USA,57.1504214179142,-170.233065760976,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=521,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=521,NOT AVAILABLE,7/23/2019,CITY OF SAINT PAUL,NOT AVAILABLE,SW3A044-19
-9310846.2941,5064778.8585,76,391917,JEHM ENTERPRISES LLC,12505 E GYPSY LN RD,BOWLING GREEN,OH,43402,NOT AVAILABLE,(419) 446-8281,C&D,OPEN,WOOD,39173,USA,41.3545476577482,-83.6407553407863,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,2019/05/02 00:00:00+00,IMAGERY,2020/03/09 00:00:00+00,http://jehmdisposal.com/,NOT AVAILABLE,12/31/2018,"JEHM ENTERPRISES, LLC",NOT AVAILABLE,CDDL018857
-9296137.2316,5120786.1398,77,391925,LUCAS COUNTY LANDFILL LLC,6196 HAGMAN RD,TOLEDO,OH,43612,NOT AVAILABLE,(419) 726-9465,C&D,CLOSED,LUCAS,39095,USA,41.7311126770085,-83.5086215840188,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,2019/05/02 00:00:00+00,IMAGERY,2020/03/09 00:00:00+00,https://www.co.lucas.oh.us/index.aspx?NID=749,NOT AVAILABLE,12/31/2018,LUCAS COUNTY LANDFILL,NOT AVAILABLE,CDDL018839
-17858966.4157,7426263.0551,78,247,SAND POINT LANDFILL,2.0 MI EAST UNNAMED ROAD OFF NAGAI AVE,SAND POINT,AK,99661,NOT AVAILABLE,(907) 383-5427,MUNICIPAL,OPEN,ALEUTIANS EAST,02013,USA,55.3304366627219,-160.4298248982,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=520,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.ci.sandpoint.ak.us/publicworks.html,NOT AVAILABLE,5/2/2020,CITY OF SAND POINT,NOT AVAILABLE,SW3A045-15
-16885307.0016,8270522.6521,79,248,SELDOVIA ROCKY RIDGE LANDFILL,SELDOVIA GARBAGE DUMP ROAD,SELDOVIA,AK,99669,NOT AVAILABLE,(907) 262-9667,MUNICIPAL,OPEN,KENAI PENINSULA,02122,USA,59.4145087725619,-151.683293565745,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=655,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.borough.kenai.ak.us/swd-waste/swd-locations/166-swd-rockyridgelandfill,NOT AVAILABLE,6/18/2019,KENAI PENINSULA BOROUGH,NOT AVAILABLE,SW3A026-19
-17481013.1826,8116730.6662,80,251,SOUTH NAKNEK LANDFILL,0.2 MI SW BEACH RD,SOUTH NAKNEK,AK,99633,NOT AVAILABLE,(907) 246-6605,"MUNICIPAL, C&D",OPEN,BRISTOL BAY,02060,USA,58.7042218886293,-157.03461323821,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=307,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://www.bristolbayboroughak.us/adminstration/publicworks/index.html,NOT AVAILABLE,6/16/2022,BRISTOL BAY BOROUGH,NOT AVAILABLE,SW3A065-17
-15960747.6984,9193298.8293,81,252,TANACROSS 2.3 MILE NORTHWEST LANDFILL,MILE 1324 ALASKA HIGHWAY / CEMETERY RD,TANACROSS,AK,99776,NOT AVAILABLE,(907) 883-5024,"MUNICIPAL, C&D",OPEN,SOUTHEAST FAIRBANKS,02240,USA,63.3770158036365,-143.377836034805,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=417,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=645,NOT AVAILABLE,1/17/2022,NATIVE VILLAGE OF TANACROSS,NOT AVAILABLE,SW3A083-17
-16938493.6377,9656017.0994,82,253,TANANA LANDFILL,0.6 MI WEST DUMP ROAD,TANANA,AK,99777,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,YUKON-KOYUKUK,02290,USA,65.1802726004003,-152.161077247117,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=169,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=169,NOT AVAILABLE,11/27/2022,CITY OF TANANA,NOT AVAILABLE,SW3A063-17
-18514157.125,9664904.1852,83,254,TELLER LANDFILL,3.0 MI SOUTH BOB BLODGETT HIGHWAY,TELLER,AK,99778,NOT AVAILABLE,(907) 642-3401,"MUNICIPAL, C&D",OPEN,NOME,02180,USA,65.2137629262181,-166.315503180128,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=170,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=170,NOT AVAILABLE,4/20/2022,CITY OF TELLER,NOT AVAILABLE,SW3A090-17
-17895664.8763,9328567.3591,84,256,UNALAKLEET LANDFILL,INTERSECTION OF N RIVER RD AND WINTER TRAIL,UNALAKLEET,AK,99684,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,NOME,02180,USA,63.9164031350967,-160.759492778269,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=178,2019/05/06 00:00:00+00,IMAGERY/OTHER,2020/05/08 00:00:00+00,http://cityofunalakleet.org/portfolio/ordinance9205,NOT AVAILABLE,10/10/2021,CITY OF UNALAKLEET,NOT AVAILABLE,SW3A051-16
-8970157.5483,4921242.7435,85,542793,BROOKE/VALERO LANDFILL,HARMON CREEK ROAD,COLLIERS,WV,26062,NOT AVAILABLE,(304) 748-0014,MUNICIPAL,OPEN,BROOKE,54009,USA,40.3794885823323,-80.5802962656601,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,2019/09/20 00:00:00+00,IMAGERY/OTHER,2019/11/12 00:00:00+00,http://www.brookecountyswa.com/faq/faq.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWF 1013
-9085465.7118,4623948.2067,86,542794,CITY OF CHARLESTON LANDFILL,LANDFILL RD OFF SOUTH PARK RD,CHARLESTON,WV,25304,NOT AVAILABLE,(304) 436-6608,MUNICIPAL,OPEN,KANAWHA,54039,USA,38.3144882166579,-81.6161271227685,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,2019/09/20 00:00:00+00,IMAGERY/OTHER,2019/11/12 00:00:00+00,http://www1.wmsolutions.com/facilities/details/id/239,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,SWF 1004
-10295019.4114,5886158.8473,87,271369,ULLAND BROS DEMOLITION LANDFILL,1634 HWY. 210,CARLTON,MN,55718,8176,NOT AVAILABLE,C&D,NOT AVAILABLE,CARLTON,27017,USA,46.6563371451432,-92.4817328755717,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",NOT AVAILABLE,2019/06/24 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,110008058680,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8947741.1842,4553754.1935,88,542797,GREENBRIAR COUNTY SWA LANDFILL,HARPER ROAD,LEWISBURG,WV,24901,NOT AVAILABLE,(304) 645-2489,"MUNICIPAL, C&D",OPEN,GREENBRIER,54025,USA,37.8180501633844,-80.3789266408518,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,2019/09/20 00:00:00+00,IMAGERY/OTHER,2019/11/12 00:00:00+00,http://www.greenbrier-swa.com/landfill.htm,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWF-2068-94/WV0109452
